form,lemma,upos,feats,frequency,Log_Freq_HAL,I_Mean_RT
thought,think,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",31,4.6152,745.4583707287591
thought,think,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",31,4.6152,745.4583707287591
thought,think,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",31,4.6152,745.4583707287591
thought,think,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",31,4.6152,745.4583707287591
caused,cause,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",10,3.1202,769.6223353653771
caused,cause,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",10,3.1202,769.6223353653771
caused,cause,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",10,3.1202,769.6223353653771
informed,inform,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4,2.8021,774.7638451653157
draw,draw,VERB,{'VerbForm': 'Inf'},6,3.3143,766.4850607593788
draw,draw,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",6,3.3143,766.4850607593788
carrying,carry,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",4,3.162,768.9467141467748
start,start,VERB,{'VerbForm': 'Inf'},37,4.2392,751.5357290587714
start,start,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",37,4.2392,751.5357290587714
start,start,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",37,4.2392,751.5357290587714
start,start,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",37,4.2392,751.5357290587714
agreed,agree,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7,3.2632,767.3109996175267
agreed,agree,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7,3.2632,767.3109996175267
agreed,agree,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",7,3.2632,767.3109996175267
seek,seek,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",5,2.9708,772.0371155103342
seek,seek,VERB,{'VerbForm': 'Inf'},5,2.9708,772.0371155103342
monitor,monitor,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2,2.8261,774.375928676166
become,become,VERB,{'VerbForm': 'Inf'},27,3.7705,759.1114148281245
become,become,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",27,3.7705,759.1114148281245
become,become,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",27,3.7705,759.1114148281245
demonstrated,demonstrate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4,1.8633,789.937845165889
accepted,accept,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6,2.9042,773.1135837677247
combined,combine,VERB,"{'Number': 'Sing', 'Tense': 'Past', 'VerbForm': 'Part'}",5,2.3263,782.4542895627089
covered,cover,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",11,3.2076,768.2096728173902
covered,cover,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",11,3.2076,768.2096728173902
indicate,indicate,VERB,{'VerbForm': 'Inf'},3,2.6294,777.5552275684889
driven,drive,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4,2.7202,776.0876101845392
attributed,attribute,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3,1.6532,793.3337307646539
showed,show,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",8,3.3849,765.3439397537967
showed,show,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",8,3.3849,765.3439397537967
failed,fail,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",7,3.1667,768.8707471676496
support,support,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",6,3.413,764.8897541977506
inspired,inspire,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",12,2.5922,778.1564981266711
inspired,inspire,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",12,2.5922,778.1564981266711
lived,live,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7,3.5275,763.0390692807654
lived,live,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7,3.5275,763.0390692807654
allowed,allow,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",12,3.3593,765.757717342223
allowed,allow,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",12,3.3593,765.757717342223
allowed,allow,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",12,3.3593,765.757717342223
exercise,exercise,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",4,2.9566,772.2666327664144
housed,house,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.6335,793.6521455494976
attached,attach,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5,2.7952,774.8753711559464
carried,carry,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,3.0116,771.3776574787796
explained,explain,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",7,2.7774,775.163075885399
explained,explain,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7,2.7774,775.163075885399
mean,mean,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",36,4.8024,742.4326221133913
mean,mean,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",36,4.8024,742.4326221133913
open,open,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",11,4.2133,751.9543556033121
open,open,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",11,4.2133,751.9543556033121
say,say,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",80,4.9224,740.4930396676426
say,say,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",80,4.9224,740.4930396676426
say,say,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",80,4.9224,740.4930396676426
say,say,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",80,4.9224,740.4930396676426
say,say,VERB,"{'Person': '2', 'VerbForm': 'Inf'}",80,4.9224,740.4930396676426
forget,forget,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",10,4.1502,752.9742527060349
forget,forget,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",10,4.1502,752.9742527060349
forget,forget,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",10,4.1502,752.9742527060349
forget,forget,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",10,4.1502,752.9742527060349
represent,represent,VERB,{'VerbForm': 'Inf'},6,2.8887,773.3641131669672
becoming,become,VERB,{'VerbForm': 'Ger'},7,3.0674,770.4757516415066
walking,walk,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",7,3.5829,762.1436287183114
access,access,VERB,{'VerbForm': 'Inf'},2,3.2084,768.1967422677519
manage,manage,VERB,{'VerbForm': 'Inf'},3,3.0398,770.9218556040287
fall,fall,VERB,{'VerbForm': 'Inf'},6,3.7814,758.9352360893023
posed,pose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,2.0531,786.8700722641967
remembered,remember,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",8,3.0596,770.6018245004802
remembered,remember,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",8,3.0596,770.6018245004802
born,bear,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",28,3.6303,761.3774936522408
came,come,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",39,4.3738,749.3601640821233
came,come,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",39,4.3738,749.3601640821233
came,come,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",39,4.3738,749.3601640821233
moved,move,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",8,3.5486,762.6980260340546
entering,enter,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",4,2.7701,775.2810671508487
banned,ban,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,2.1399,785.4671076284385
wanted,want,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",24,4.4085,748.7993014915611
wanted,want,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",24,4.4085,748.7993014915611
wanted,want,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",24,4.4085,748.7993014915611
gave,give,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin'}",14,4.0944,753.8761585433081
gave,give,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",14,4.0944,753.8761585433081
asked,ask,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",19,4.0426,754.7134116323896
asked,ask,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",19,4.0426,754.7134116323896
asked,ask,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",19,4.0426,754.7134116323896
asked,ask,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",19,4.0426,754.7134116323896
asked,ask,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin'}",19,4.0426,754.7134116323896
teach,teach,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",4,3.5701,762.3505175125247
continued,continue,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",11,2.5694,778.5250187913633
continued,continue,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",11,2.5694,778.5250187913633
earned,earn,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",9,2.8109,774.6216091192941
earned,earn,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",9,2.8109,774.6216091192941
went,go,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",31,4.322,750.1974171712048
went,go,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",31,4.322,750.1974171712048
went,go,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",31,4.322,750.1974171712048
returned,return,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",17,3.1017,769.9213543257634
returned,return,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",17,3.1017,769.9213543257634
returned,return,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",17,3.1017,769.9213543257634
held,hold,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",20,3.3357,766.1391685565536
held,hold,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",20,3.3357,766.1391685565536
held,hold,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",20,3.3357,766.1391685565536
held,hold,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",20,3.3357,766.1391685565536
held,hold,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",20,3.3357,766.1391685565536
elected,elect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",19,2.5694,778.5250187913633
elected,elect,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin'}",19,2.5694,778.5250187913633
arranged,arrange,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5,2.9165,772.9147765670355
awarded,award,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",6,2.1038,786.0505986808679
wrote,write,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",16,3.5599,762.5153820204133
wrote,write,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin'}",16,3.5599,762.5153820204133
wrote,write,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",16,3.5599,762.5153820204133
tried,try,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",12,3.9791,755.7397740099315
tried,try,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",12,3.9791,755.7397740099315
tried,try,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",12,3.9791,755.7397740099315
rose,rise,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",8,9.869,660.5402186164754
discovered,discover,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",7,3.1667,768.8707471676496
discovered,discover,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",7,3.1667,768.8707471676496
discovered,discover,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",7,3.1667,768.8707471676496
discovered,discover,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7,3.1667,768.8707471676496
realised,realise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3,0.0,820.0547115922506
realised,realise,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,0.0,820.0547115922506
designed,design,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",6,2.9518,772.3442160642444
designed,design,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6,2.9518,772.3442160642444
create,create,VERB,"{'Person': '2', 'VerbForm': 'Inf'}",20,3.1106,769.777501961037
create,create,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",20,3.1106,769.777501961037
create,create,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",20,3.1106,769.777501961037
pushed,push,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",6,3.0195,771.2499683011013
pushed,push,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6,3.0195,771.2499683011013
pushed,push,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin'}",6,3.0195,771.2499683011013
entitled,entitle,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",4,2.7686,775.3053119314205
turned,turn,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",20,3.7315,759.7417791229927
turned,turn,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",20,3.7315,759.7417791229927
turned,turn,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",20,3.7315,759.7417791229927
turned,turn,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",20,3.7315,759.7417791229927
spoke,speak,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",5,3.2947,766.8018592255178
spoke,speak,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",5,3.2947,766.8018592255178
served,serve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",21,3.0035,771.5085792938677
served,serve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",21,3.0035,771.5085792938677
visited,visit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",7,2.5453,778.9145515992178
visited,visit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",7,2.5453,778.9145515992178
visited,visit,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",7,2.5453,778.9145515992178
pick,pick,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",13,4.0051,755.319531146686
pick,pick,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",13,4.0051,755.319531146686
possessed,possess,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.5328,779.1165914373166
attended,attend,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",9,2.2989,782.8971608878215
attended,attend,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",9,2.2989,782.8971608878215
attended,attend,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",9,2.2989,782.8971608878215
taught,teach,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",9,3.3497,765.912883937883
taught,teach,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",9,3.3497,765.912883937883
taught,teach,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",9,3.3497,765.912883937883
began,begin,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",23,3.2198,768.0124819354058
began,begin,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",23,3.2198,768.0124819354058
began,begin,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",23,3.2198,768.0124819354058
left,leave,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",32,4.3928,749.0530635282132
left,leave,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",32,4.3928,749.0530635282132
left,leave,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",32,4.3928,749.0530635282132
left,leave,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",32,4.3928,749.0530635282132
dedicated,dedicate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.6201,777.7055452080344
invited,invite,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",5,3.3149,766.47536284715
invited,invite,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",5,3.3149,766.47536284715
invited,invite,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5,3.3149,766.47536284715
return,return,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",7,3.67,760.735815126439
died,die,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",26,3.9041,756.9520130385243
living,live,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",13,3.9022,756.9827230939154
arrived,arrive,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",6,3.29,766.8778262046429
arrived,arrive,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6,3.29,766.8778262046429
arrived,arrive,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",6,3.29,766.8778262046429
commissioned,commission,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.8633,789.937845165889
wounded,wound,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5,2.9969,771.6152563283838
recovered,recover,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,2.6522,777.1867069037967
exchanged,exchange,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.0334,787.1884870490404
promoted,promote,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",4,2.4579,780.3272141472047
shaped,shape,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.2601,783.5242925452803
sent,send,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",10,3.8475,757.8668494254358
sent,send,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",10,3.8475,757.8668494254358
achieved,achieve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",7,2.3424,782.1940622512377
achieved,achieve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",7,2.3424,782.1940622512377
reside,reside,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2,1.7559,791.6737714548341
took,take,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin'}",34,4.2419,751.4920884537421
took,take,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",34,4.2419,751.4920884537421
took,take,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",34,4.2419,751.4920884537421
took,take,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",34,4.2419,751.4920884537421
offered,offer,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",5,3.1252,769.5415194301377
received,receive,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",21,3.1575,769.0194484884903
received,receive,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",21,3.1575,769.0194484884903
received,receive,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",21,3.1575,769.0194484884903
received,receive,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",21,3.1575,769.0194484884903
received,receive,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",21,3.1575,769.0194484884903
spent,spend,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6,3.5533,762.6220590549294
spent,spend,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",6,3.5533,762.6220590549294
acknowledge,acknowledge,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",6,2.4969,779.6968498523364
predicted,predict,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",4,2.1584,785.1680886680523
predicted,predict,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4,2.1584,785.1680886680523
evolved,evolve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.2095,784.3421498099043
buy,buy,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",16,3.9919,755.5328852157184
buy,buy,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",16,3.9919,755.5328852157184
