Word,Log_Freq_HAL,I_Mean_RT
streetcars,3.555,808.03
streetlight,4.06,681.429
streets,9.21,605.594
street's,4.804,737.594
streetwalker,3.135,804.0
strength,10.155,646.333
strengthen,7.839,738.969
strengthened,6.608,821.69
strengthening,7.027,865.844
strengthens,6.05,914.194
strengths,8.007,597.091
strenuous,6.043,736.923
streptococcus,5.841,1058.538
stress,9.41,575.543
stressed,8.09,580.281
stresses,7.218,649.812
stressful,6.968,637.875
stressing,6.623,680.176
stretch,9.151,605.706
stretched,8.354,648.273
stretcher,6.201,758.968
stretches,7.581,604.333
stretching,8.526,650.97
stretchy,5.081,820.645
strew,2.565,800.304
strewn,5.849,786.913
striate,1.386,875.429
striation,0.693,948.5
stricken,6.399,719.618
strict,9.038,652.032
strictest,7.2,986.81
strictly,9.278,646.471
stricture,4.159,704.8
strictures,5.257,838.444
stride,6.807,636.062
strident,5.624,696.16
strides,6.275,776.25
striding,5.056,806.6
strife,6.792,640.25
strike,9.682,636.469
strikebound,0.0,821.129
strikebreaker,2.565,908.643
strikebreakers,4.007,1075.963
striker,6.78,609.613
strikes,8.914,582.576
striking,8.559,714.645
strikingly,5.595,821.167
string,10.41,619.647
stringed,5.236,850.387
stringency,3.97,1020.75
stringent,6.817,888.0
stringently,3.85,888.72
stringing,5.628,776.321
strings,9.461,615.344
stringy,5.263,957.846
strip,9.686,773.879
stripe,7.473,647.182
striped,6.93,691.091
stripes,7.603,668.0
stripped,8.216,753.543
stripper,6.176,652.606
strippers,5.765,787.125
strips,8.317,671.906
striptease,4.812,760.273
strive,7.774,570.75
strives,6.073,728.059
striving,7.132,700.697
strivings,2.565,805.714
strode,6.073,780.815
stroke,8.71,650.188
stroked,7.418,666.086
strokes,8.023,708.355
stroking,7.673,750.484
stroll,6.332,638.031
strolled,5.666,651.581
stroller,6.39,580.719
strolling,5.652,703.613
strong,11.145,616.941
strongarm,6.303,1055.5
strongbox,1.609,691.258
stronger,9.165,628.562
strongest,8.168,717.152
stronghold,8.222,760.567
strongly,9.879,658.312
stropped,0.693,663.364
stropping,2.398,644.667
strove,5.628,835.474
struck,8.885,646.697
structural,8.397,735.03
structure,10.305,579.727
structured,8.511,740.412
structures,9.347,629.344
structuring,6.438,782.25
strudel,3.178,795.577
struggle,9.21,646.355
struggled,7.582,651.343
struggles,7.463,603.353
struggling,8.224,714.794
strum,5.659,711.5
strumming,5.549,988.045
strumpet,2.996,936.167
strung,6.843,763.931
strut,6.594,733.0
strutted,4.111,812.481
strutting,5.236,870.033
strychnine,5.94,806.8
Stuart,8.843,705.5
stub,6.668,696.862
stubbed,4.19,825.655
stubble,5.557,585.0
stubbly,2.398,877.077
stubborn,7.38,608.094
stubbornly,5.71,847.767
stubbornness,5.075,993.5
stubby,5.142,744.125
stubs,6.635,723.323
stucco,4.82,775.3
stuck,9.971,638.882
stud,8.052,626.452
studded,5.572,813.037
student,10.941,568.303
students,10.929,586.727
student's,7.189,660.879
studied,8.929,576.412
studies,10.428,622.441
studio,9.666,654.469
studios,8.455,649.033
studious,4.736,776.241
studs,6.996,670.788
study,10.838,594.333
studying,9.093,587.969
stuff,11.854,621.303
stuffed,8.093,643.545
stuffing,7.149,824.719
stuffy,5.914,709.793
stumble,7.033,736.273
stumbled,7.54,705.387
stumbles,5.826,715.172
stumbling,6.931,641.8
stump,6.763,718.8
stumped,7.119,699.613
stumper,4.317,776.28
stumping,4.127,842.645
stumps,6.116,770.708
stumpy,4.489,746.312
stun,7.484,794.464
stung,6.282,679.147
stunk,5.549,679.303
stunned,7.582,679.333
stunning,7.716,750.2
stunningly,5.663,867.906
stunt,7.428,668.906
stunts,6.503,664.061
stupefaction,2.303,1096.2
stupefy,1.946,835.455
stupefying,3.367,834.364
stupendous,6.538,936.875
stupid,10.724,592.853
stupidest,6.489,838.733
stupidities,4.454,947.96
stupidity,8.695,753.875
stupidly,6.45,783.062
stupor,5.561,782.63
sturdy,7.385,665.567
sturgeon,6.033,852.889
stutter,5.7,765.304
sty,5.602,746.045
style,10.674,595.853
styled,6.397,711.471
styles,9.123,600.387
styling,6.504,708.414
stylish,6.256,672.735
stylist,5.652,643.636
stylistic,6.468,791.067
stylization,2.565,874.552
stylize,1.386,911.321
stylized,5.932,890.875
stylus,7.396,734.095
stymie,3.97,873.5
stymied,5.398,814.875
styrene,5.1,1046.0
Styx,5.986,795.353
suability,0.0,662.0
suable,1.792,746.4
suave,5.903,692.677
sub,9.701,684.033
subatomic,5.635,908.407
subbing,4.804,761.571
subcommittee,7.43,889.697
subconscious,7.083,894.75
subconsciously,5.922,908.966
subcontinent,6.225,923.759
subcontract,4.804,835.742
subcontracting,4.407,1090.24
subcontractor,5.497,942.75
subcutaneous,5.165,1004.214
subdivide,5.318,841.625
subdivision,6.991,963.613
subdivisions,6.08,908.548
subdue,7.235,861.774
subdued,6.472,721.786
subdues,1.792,784.517
subduing,4.111,1067.682
subfigures,2.079,955.062
subgroups,7.009,915.812
subheading,3.434,940.433
subhuman,5.541,864.308
subhumanity,0.0,974.739
subject,11.82,623.182
subjected,8.056,704.118
subjection,4.963,748.452
subjective,8.624,671.03
subjectively,5.892,874.848
subjectivist,3.761,1051.0
subjectivists,2.398,1035.56
subjectivity,6.078,954.088
subjects,9.561,567.061
subject's,6.246,652.97
subjugate,5.572,856.84
subjugation,5.394,847.417
subjunctive,4.844,901.379
sublease,1.609,801.96
sublet,4.007,681.56
sublimate,4.025,846.786
sublime,6.786,701.312
sublimed,2.485,853.394
subliminal,6.898,752.29
submachine,5.652,962.552
submarine,7.724,766.0
submariners,3.526,865.714
submarines,6.823,863.0
submerge,5.298,683.207
submerged,6.685,805.182
submerging,4.344,822.464
submerse,0.693,876.25
submersion,3.219,808.615
submission,9.302,682.875
submissions,9.231,767.688
submissive,7.782,750.429
submit,10.069,660.114
submits,6.227,698.788
submitted,9.46,672.03
submitting,8.096,733.882
subnormal,2.639,803.621
suborbital,4.143,1001.923
subordinate,6.771,838.265
subordinated,5.13,890.613
subordinates,5.835,863.733
subordination,5.598,922.276
subparagraph,7.385,1084.231
subplot,5.796,964.167
subpoena,6.244,890.316
subrogation,2.708,958.0
subroutine,7.354,1072.692
subroutines,6.62,1069.333
subs,7.894,696.172
subscribe,10.739,735.727
subscribed,8.207,853.156
subscriber,8.133,767.353
subscribers,9.336,746.515
subscribing,8.03,804.333
subscription,9.747,768.156
subscripts,5.497,683.719
subsection,8.51,967.759
subsections,5.737,1058.04
subsequent,8.986,763.844
subsequently,8.326,771.485
subserve,0.693,1008.36
subservience,5.05,969.964
subservient,6.011,1039.759
subside,5.855,715.031
subsided,6.297,710.345
subsidence,3.97,767.448
subsidiaries,6.677,917.207
subsidiary,8.116,849.0
subsidies,8.012,862.414
subsidization,4.804,975.4
subsidize,6.945,960.484
subsidized,7.306,838.258
subsidy,7.321,857.5
subsist,4.828,868.783
subsistence,6.096,792.233
subsistent,0.0,854.296
subsoil,3.401,851.043
subsonic,5.03,906.423
subspace,7.683,806.222
subspaces,3.178,974.667
subspecies,5.932,931.704
substance,9.009,683.839
substances,8.052,686.559
substandard,6.513,994.903
substantial,9.239,876.412
substantially,8.362,811.514
substantiate,6.936,1071.1
substantiates,4.043,1222.364
substantiation,5.298,1126.148
substantive,7.447,1006.536
substantively,4.691,961.481
substation,4.682,1039.963
substitute,9.029,740.966
substituted,7.466,688.853
substitutes,7.034,769.469
substituting,7.01,965.967
substitution,7.449,812.062
substitutionary,2.996,1103.462
substitutions,6.441,853.154
substrate,7.0,849.774
substrates,5.1,775.333
substratum,3.584,999.818
substructure,4.159,1230.607
subsume,4.111,1008.667
subsumed,5.22,855.692
subsurface,5.447,1002.741
subsystem,7.929,877.72
subsystems,7.444,968.304
subtended,3.761,1019.826
subtends,3.401,1038.857
subterfuge,5.505,783.222
subterfuges,2.996,859.25
subterranean,5.598,1087.522
subtitle,6.269,716.219
subtitled,6.88,702.733
subtle,8.874,775.735
subtler,5.159,892.75
subtleties,6.133,934.5
subtlety,6.55,887.381
subtly,6.485,705.286
subtract,7.506,678.875
subtracted,5.869,749.971
subtracting,6.023,777.543
subtraction,5.945,807.333
subtropical,4.615,903.448
subtype,6.267,848.031
subtypes,4.97,807.172
suburb,7.52,744.969
suburban,7.708,766.71
suburbanite,2.833,1029.867
suburbanites,3.989,1136.818
suburbanized,0.693,1040.87
suburbia,5.649,936.636
suburbs,7.841,768.727
subversion,5.999,911.393
subversive,6.609,896.828
subversives,4.836,1019.913
subvert,6.389,819.1
subverted,5.357,805.542
subverting,5.004,822.227
subway,7.568,645.353
subways,5.635,774.969
succeed,9.001,619.562
succeeded,8.353,693.303
succeeding,6.975,743.406
succeeds,7.065,667.235
success,10.521,591.5
successes,7.473,689.548
successful,10.379,681.235
successfully,9.703,791.939
succession,7.409,739.581
successive,7.245,815.5
successively,5.704,819.71
successor,7.672,672.455
successors,6.418,769.771
successorship,1.946,1059.9
succinct,6.011,759.318
succor,3.784,846.333
succulence,1.099,1120.952
succulent,4.997,840.107
succumb,6.178,846.423
succumbed,5.969,895.087
succumbing,4.812,835.818
such,12.824,620.25
suck,9.533,593.971
sucked,8.783,634.333
sucker,7.833,580.906
suckers,7.182,739.5
sucking,8.605,607.548
suckle,4.997,809.926
suckling,5.273,716.097
sucrose,5.493,989.04
suction,6.627,859.241
Sudan,6.779,826.677
Sudanese,5.398,917.25
sudden,9.075,574.788
suddenly,9.959,606.485
suddenness,3.892,899.6
suds,5.1,707.238
sudsy,3.135,1010.25
sue,9.297,728.606
sued,8.052,735.308
suede,6.498,758.387
sues,5.775,731.231
suffer,9.365,681.242
sufferable,3.135,746.966
suffered,8.845,698.182
sufferer,5.549,760.742
sufferers,6.317,776.8
suffering,9.262,738.912
sufferings,6.261,759.548
suffers,7.835,684.455
suffice,8.083,738.844
sufficiency,5.273,884.375
sufficient,9.596,641.414
sufficiently,8.505,765.062
suffix,7.496,617.906
suffixes,5.969,765.625
suffocate,5.455,784.567
suffocated,4.812,749.727
suffocating,5.193,716.0
suffocation,5.209,792.3
suffrage,6.064,790.464
suffragette,3.526,1048.143
suffragettes,3.367,1059.444
suffuse,2.079,987.7
suffused,4.025,841.133
sugar,9.567,578.071
sugarcane,4.357,828.394
sugared,3.951,1098.526
sugarless,3.466,645.853
sugarloaf,5.176,741.484
sugary,4.898,850.071
suggest,10.834,630.97
suggested,10.17,683.182
suggestibility,4.06,932.625
suggestible,4.111,745.815
suggesting,9.064,758.433
suggestion,9.771,649.939
suggestions,10.859,711.387
suggestive,6.407,666.281
suggests,9.287,669.719
suicidal,7.405,816.2
suicide,9.193,725.794
suicides,6.737,746.235
suing,6.96,842.125
suit,9.813,648.03
suitability,6.555,943.828
suitable,9.392,687.879
suitably,6.687,733.345
suitcase,7.096,720.133
suitcases,5.663,775.656
suite,10.865,614.094
suited,8.425,612.438
suites,7.575,700.9
suite's,2.079,701.25
suitor,4.585,737.438
suitors,4.779,789.125
suits,8.73,630.382
sulfide,4.82,755.481
sulfur,6.519,657.969
sulk,5.037,647.667
sulked,4.06,721.593
sulkily,1.946,941.25
sulking,4.927,781.25
sulks,2.944,739.318
sulky,3.932,670.609
sullen,5.501,716.667
sully,5.069,715.409
sullying,3.045,913.333
sulphate,4.898,898.609
sulphide,3.951,813.714
sulphur,6.323,929.857
sulphuric,4.159,993.08
sultan,6.946,651.963
sultans,4.673,793.409
sultry,5.509,758.481
sum,9.523,663.424
sumac,4.787,877.455
summarization,4.078,899.97
summarize,8.217,701.594
summarized,7.315,674.656
summarizes,6.639,683.121
summarizing,6.509,801.094
summary,9.968,572.406
summate,0.0,831.526
summation,6.223,841.192
summed,6.976,671.192
summer,10.448,592.364
summers,7.766,631.914
summer's,5.935,750.839
summertime,6.14,689.25
summing,5.93,821.379
summit,8.635,615.4
summon,8.528,676.655
summoned,7.055,730.375
summons,6.059,763.543
sumptuous,5.165,824.615
sums,7.781,676.147
sun,11.213,550.6
sunbaked,0.693,792.829
sunbathe,3.85,933.6
sunbeam,5.951,696.469
sunblind,0.0,937.115
sunbonnet,2.197,988.667
sunburn,5.889,667.0
sunburnt,3.829,932.958
sunburst,5.628,764.848
sundae,4.997,751.81
Sunday,10.175,656.118
Sundays,7.625,651.548
Sunday's,6.36,646.941
sundeck,2.996,877.722
sunder,4.159,892.444
sundew,1.386,846.692
sundial,5.273,769.346
sundials,3.892,895.158
sundown,5.886,680.968
sundrenched,0.0,1014.111
sundry,6.375,833.333
sunfish,4.331,706.808
sunflower,6.161,638.818
sung,8.233,746.759
sunglasses,8.14,704.906
sunk,7.347,742.75
sunken,7.518,863.4
sunlamp,2.303,879.517
sunless,3.807,769.032
sunlight,7.871,643.75
sunlit,4.635,660.871
sunning,5.328,833.917
sunny,8.386,637.688
sunray,2.773,870.6
sunrise,7.63,733.657
sunroof,5.908,743.625
suns,7.829,714.167
sun's,8.038,648.029
sunset,8.153,612.031
sunshade,3.401,744.0
sunshades,1.386,835.483
sunshield,1.099,718.812
sunshine,7.866,613.088
sunshiny,2.303,987.143
sunspot,6.192,725.061
sunstroke,2.639,729.258
suntan,5.063,745.692
sup,7.023,605.6
super,10.249,612.267
superabundance,2.303,1112.917
superabundant,0.0,1091.7
superb,8.228,749.333
superbly,5.714,795.538
superceded,5.961,927.031
supercilious,4.454,1129.824
supercritical,4.533,1013.394
superego,4.094,868.655
superficial,7.517,705.794
superficiality,4.443,898.48
superficially,6.019,910.469
superfine,4.443,855.792
superfluity,3.466,1016.933
superfluous,6.613,861.84
superhighways,4.454,955.567
superhuman,5.892,810.452
superimpose,4.682,976.692
superimposed,5.951,1092.7
superimposes,2.833,1039.792
superimposing,4.317,946.773
superintend,1.099,1140.19
superintendent,6.509,1024.769
superintendents,3.829,1171.312
superintendent's,3.401,1036.077
superior,9.869,659.576
superiority,8.009,779.265
superiors,6.731,658.931
superlative,5.328,840.367
superlatives,4.127,1062.323
superman,8.945,665.312
supermarket,7.421,701.406
supermarkets,6.696,730.545
supernatural,7.653,756.9
supernaturalism,3.526,1026.935
supernormal,3.892,999.379
supernova,7.071,855.241
superposed,3.332,1037.667
superposition,5.932,988.645
superscribe,0.0,1034.929
superscription,0.0,1036.1
supersede,5.442,845.714
superseded,6.987,916.143
supersensitive,3.638,1008.935
supersession,2.398,1175.083
supersonic,6.248,800.824
superstar,7.044,747.485
superstition,6.804,780.194
superstitions,5.521,837.938
superstitious,6.211,799.516
superstructure,4.905,955.303
supervene,0.0,1180.0
supervened,0.0,960.4
supervise,7.288,819.931
supervised,7.568,714.606
supervises,5.521,965.63
supervising,6.834,795.633
supervision,8.148,682.844
supervisor,8.565,767.0
supervisors,6.981,850.97
supervisor's,4.787,774.367
supervisory,7.012,822.037
supine,5.136,853.273
supinely,1.099,1051.333
supper,7.065,658.656
suppers,3.401,875.652
supplant,5.147,736.053
supplanted,5.278,881.875
supplanting,3.892,852.765
supple,6.031,730.037
supplement,8.558,659.633
supplemental,7.247,786.75
supplementary,6.576,791.324
supplemented,6.319,799.5
supplementing,5.231,886.344
supplements,7.976,686.206
suppleness,4.205,829.769
suppliant,2.944,762.75
supplicant,6.071,810.96
supplicate,2.708,830.083
supplicating,1.946,923.238
supplication,5.209,1018.107
supplied,9.12,649.935
supplier,8.685,746.853
suppliers,8.622,704.613
supplies,9.351,590.226
supply,10.495,682.097
supplying,7.544,780.219
support,12.422,614.375
supported,10.338,679.485
supporter,7.771,677.0
supporters,8.748,715.375
supporting,9.915,776.812
supportive,8.046,717.719
supports,10.343,635.844
suppose,10.408,585.344
supposed,10.74,684.114
supposedly,9.475,727.562
supposes,5.182,714.176
supposing,6.087,825.061
supposition,6.317,765.786
suppositions,4.963,832.16
suppository,4.691,911.48
suppress,7.888,775.088
suppressed,7.629,694.515
suppression,7.862,774.806
suppressive,7.429,797.438
suppressor,5.694,724.278
supranational,4.234,846.5
supremacist,6.172,1013.083
supremacy,6.985,833.034
supreme,9.736,685.719
supremely,5.509,899.806
surcharge,7.27,846.429
sure,12.47,585.794
surefire,4.745,950.269
surefooted,2.197,908.4
surely,9.771,645.265
surety,5.017,894.385
surf,8.687,627.143
surface,10.152,613.188
surfaced,6.793,740.706
surfaceness,0.0,944.136
surfaces,8.285,728.562
surfactant,4.043,830.5
surfactants,4.344,868.909
surfboard,5.088,768.625
surfer,7.91,771.242
surge,8.373,673.441
surged,5.73,789.129
surgeon,7.895,638.647
surgeons,6.773,634.29
surgery,9.024,638.625
surgical,7.807,792.2
surging,5.704,745.517
surly,5.811,841.957
surmise,6.297,922.684
surmised,5.268,854.087
surmises,3.611,725.542
surmount,4.025,861.167
surmounted,3.892,898.522
surname,7.822,737.56
surpass,6.805,691.258
surpassed,6.483,704.968
surplus,8.307,747.029
surpluses,5.765,965.848
surprise,9.781,663.806
surprised,10.015,672.875
surprises,7.603,721.935
surprising,8.749,737.485
surprisingly,8.329,704.742
surreal,6.553,748.607
surrealism,5.081,889.321
surrealist,4.956,913.0
surrealists,5.094,824.074
surrender,8.4,625.267
surrendered,7.01,725.118
surrendering,5.986,827.906
surreptitious,4.304,979.467
surreptitiously,5.263,1050.438
surrogate,6.125,792.645
surround,8.097,667.455
surrounded,8.385,695.742
surrounding,8.944,732.152
surroundings,7.338,730.242
surtax,3.85,794.667
surveillance,7.88,894.387
survey,10.006,613.0
surveyed,6.862,697.806
surveying,6.625,739.656
surveyor,5.924,898.091
surveys,8.137,704.161
survivability,5.204,867.652
survival,9.184,684.882
survivalist,4.99,831.222
survivalists,4.554,925.423
survivals,3.584,677.281
survive,9.511,692.552
survived,8.436,674.97
survives,7.043,863.5
surviving,7.874,730.75
survivor,7.488,604.882
survivors,8.39,690.5
Susan,9.697,619.161
Susan's,6.284,700.882
susceptibility,5.799,994.333
susceptible,7.554,873.258
sushi,6.701,721.107
Susie,7.284,700.613
Susie's,5.247,730.062
suspect,10.207,629.706
suspected,8.373,689.941
suspecting,5.808,712.676
suspects,7.625,641.903
suspend,7.454,663.265
suspended,8.434,668.344
suspender,4.762,871.963
suspenders,5.333,767.032
suspense,7.178,618.765
suspension,8.517,703.258
suspensions,5.609,674.594
suspicion,7.883,706.1
suspicions,6.928,796.581
suspicious,8.125,736.323
suspiciously,6.62,879.188
Sussex,7.452,750.625
sustain,8.042,756.406
sustained,8.045,634.406
sustaining,6.802,714.0
sustains,5.832,791.258
sustenance,5.953,820.6
suture,4.477,932.538
Suzanne,7.799,691.576
Suzuki,7.43,728.467
svelte,4.419,713.0
swab,5.666,724.281
swabbed,3.714,789.259
swaddle,1.946,791.8
swag,5.529,699.333
swagger,4.159,763.444
swaggered,2.773,877.893
swaggering,3.807,773.6
Swahili,5.447,1016.6
swallow,8.066,703.25
swallowed,7.703,718.375
swallowing,6.859,786.0
swallows,6.059,656.971
swallowtailed,0.0,914.308
swam,6.542,880.613
swami,6.968,992.7
swamp,8.649,629.333
swamped,6.671,755.867
swamping,4.466,681.812
swamps,6.686,631.677
swampy,4.828,743.103
swan,7.397,599.226
swank,4.812,823.167
swanky,4.078,783.192
swanlike,0.0,893.76
swans,6.263,612.25
swap,9.544,652.562
swarm,7.707,776.818
swarmed,4.956,710.273
swarming,5.13,729.586
swarms,4.836,782.462
swarthy,4.595,859.318
swash,3.555,810.333
swashbuckler,4.407,1160.905
swastika,6.182,840.1
swat,6.872,792.7
swatch,5.1,638.192
swatches,4.5,750.72
swath,4.868,645.667
swathe,2.89,827.632
swathed,3.219,708.538
swathings,0.0,817.429
swatter,3.664,846.704
sway,7.291,676.0
swayback,2.89,842.4
swayed,6.593,765.875
swaying,6.157,637.758
swear,8.523,691.588
swearing,6.828,667.677
swears,6.45,667.324
sweat,8.534,721.312
sweatband,1.609,766.367
sweated,4.828,706.0
sweater,7.181,659.667
sweaters,6.009,673.176
sweating,6.941,715.061
sweatshirt,6.105,740.657
sweatshop,4.344,746.121
sweaty,6.936,573.29
Sweden,9.363,668.219
Sweden's,4.99,713.676
Swedes,6.377,865.414
Swedish,8.631,694.0
sweep,8.077,704.857
sweeper,5.557,714.176
sweeping,7.877,698.677
sweepingly,2.485,857.37
sweepings,2.89,637.893
sweepstake,2.303,769.806
sweepstakes,5.919,653.97
sweet,9.648,555.824
sweetbread,1.386,752.438
sweetbriar,2.639,834.941
sweeten,5.598,811.192
sweeter,6.071,722.438
sweetest,6.439,682.226
sweetheart,6.882,736.226
sweethearts,4.836,648.97
sweetie,6.529,655.727
sweetish,2.773,801.875
sweetly,5.835,605.939
sweetness,6.512,662.0
sweetpeas,1.609,912.375
sweets,6.389,599.118
swell,7.54,683.719
swelled,6.207,682.121
swelling,7.288,669.677
swellings,3.178,746.452
swells,5.714,594.03
swelter,2.944,795.036
sweltering,4.06,818.357
swept,7.614,646.424
swerve,5.357,805.042
swerved,4.754,797.0
swerving,4.127,903.2
swift,8.3,634.727
swiftest,3.258,822.92
swiftly,6.795,641.75
swiftness,4.585,674.394
swig,5.081,762.636
swill,5.724,677.828
swim,8.54,530.939
swimmer,6.46,714.625
swimmers,6.551,771.125
swimming,8.737,656.206
swimsuit,6.567,714.743
swindle,5.489,707.812
swindled,4.663,752.094
swindler,3.951,701.448
swindling,4.564,844.276
swine,6.685,696.0
swing,8.951,663.364
swinger,4.727,696.548
swinging,7.613,704.219
swings,7.344,639.031
swipe,6.507,639.242
swiped,5.529,754.625
swiping,4.852,805.455
swirl,6.45,673.636
swirled,5.541,702.161
swirling,6.578,701.848
swish,5.663,757.333
swished,4.431,781.793
Swiss,8.754,598.0
switch,10.573,549.966
switchable,6.136,949.029
switchback,4.127,806.806
switchblade,4.575,778.031
switchboard,6.29,617.312
switched,9.075,701.545
switches,9.031,614.091
switchgear,3.258,1098.706
switching,9.252,663.818
switchman,2.485,917.219
Switzerland,9.094,710.206
swivel,6.227,824.143
swivels,4.564,674.143
swizzle,4.025,646.158
swollen,7.478,600.7
swoon,5.565,637.731
swoop,6.582,684.467
swooped,4.691,745.552
swooping,4.934,818.312
swoops,4.575,740.12
sword,9.726,571.182
swordfish,5.024,738.5
swordplay,4.174,847.556
swords,9.146,628.848
swordsman,5.549,878.607
swordstick,1.099,994.48
swore,7.023,651.767
sworn,7.803,717.8
swum,3.829,915.25
swung,7.147,805.517
Sybil,5.553,864.632
sycamore,5.17,849.778
Sydney,8.985,766.206
syllabic,3.367,836.6
syllabification,1.946,1008.667
syllable,7.024,673.677
syllables,6.553,758.033
syllabus,6.389,726.548
syllogism,4.934,950.0
sylvan,8.505,980.643
symbiosis,5.609,863.25
symbol,9.415,644.324
symbolic,8.511,737.879
symbolical,3.296,820.4
symbolically,5.897,871.742
symbolism,7.083,681.061
symbolists,0.693,869.121
symbolize,5.971,803.364
symbolized,5.74,739.469
symbolizes,5.677,714.8
symbolizing,5.352,670.312
symbols,8.961,624.531
symmetric,6.89,777.182
symmetrical,6.399,772.156
symmetrically,4.533,802.781
symmetry,7.386,772.781
sympathetic,7.808,838.156
sympathetically,4.654,883.294
sympathies,6.55,830.323
sympathize,6.957,778.967
sympathized,4.248,797.312
sympathizing,3.367,844.433
sympathy,8.233,669.5
symphonic,6.234,835.966
symphonies,6.823,766.2
symphony,8.275,713.618
symphony's,2.639,719.152
symposium,8.643,834.857
symptom,7.769,659.0
symptomatic,6.24,960.577
symptoms,9.14,752.562
synagogue,6.79,784.071
synagogues,5.969,907.32
synapses,5.509,793.29
sync,8.661,803.143
synchronism,2.708,856.778
synchronization,7.04,996.909
synchronize,6.46,772.115
synchronized,6.535,773.516
synchronizers,3.664,939.92
synchronous,7.738,1017.45
syncopate,2.079,940.5
syncopation,4.29,922.824
syndicate,7.321,787.034
syndicated,7.376,797.167
syndicates,4.942,887.621
syndicate's,2.197,1023.96
syndication,6.425,923.143
syndrome,8.861,742.97
synergism,3.638,1069.55
synergistic,5.649,920.312
synonym,6.635,782.613
synonymous,6.858,769.455
synonyms,6.236,745.0
synopsis,7.529,844.4
syntactic,6.498,1043.952
syntactical,4.736,1231.412
syntactically,5.303,1103.882
syntax,9.074,772.062
synthesis,8.816,755.567
synthesize,6.213,779.156
synthesized,7.904,700.281
synthesizer,7.237,849.903
synthesizes,3.807,843.719
synthetic,8.111,812.344
synthetics,5.765,813.273
syphilis,5.743,871.857
Syracuse,8.079,782.655
Syria,7.617,738.111
Syrian,6.863,857.467
Syrians,5.595,903.7
syringe,6.547,839.423
syrup,7.558,650.733
system,12.993,671.406
systematic,7.905,760.364
systematically,7.303,847.562
systematization,1.609,1086.714
systematize,2.197,914.96
systematized,3.689,830.0
systematizing,2.197,1048.95
systemic,6.777,735.862
systemization,2.565,1009.846
systems,12.37,614.818
system's,7.582,623.594
tab,9.128,642.793
Tabasco,6.136,837.692
tabby,6.725,857.444
tabernacle,7.645,808.769
tabernacles,3.912,948.76
table,10.935,664.735
tableau,5.541,729.053
tablecloth,4.382,703.406
tablecloths,3.85,718.833
tables,9.713,675.806
table's,4.71,612.353
tablespoon,6.925,701.75
tablespoonful,2.303,829.071
tablespoonfuls,2.639,1006.968
tablespoons,7.306,822.267
tablet,8.925,672.412
tablets,7.749,633.088
tableware,4.025,788.9
tabloid,7.005,747.4
tabloids,5.94,747.484
taboo,6.928,739.697
taboos,5.659,711.567
tabs,8.007,711.129
tabular,5.68,965.25
tabulate,5.03,900.444
tabulated,5.561,967.034
tabulation,4.779,902.931
tabulations,4.317,942.217
tacit,6.136,908.273
taciturn,3.219,748.833
tack,7.38,681.29
tacked,6.438,706.667
tacking,5.176,811.061
tackle,7.712,697.727
tackles,5.753,676.969
tacky,6.812,674.094
tact,6.625,672.0
tactful,5.024,760.828
tactic,8.105,748.448
tactical,8.347,778.741
tactically,5.17,842.933
tactician,4.554,866.15
tactics,8.92,716.258
tactile,6.248,827.615
tactless,3.97,754.483
tactlessness,1.099,1095.423
tactual,0.0,734.409
tactually,0.0,928.588
tadpole,6.078,723.867
tadpoles,4.673,804.312
taffy,4.99,750.923
taffycolored,0.0,1297.0
Taft,5.996,833.28
tag,9.942,564.152
tagged,7.987,702.129
tagging,6.18,722.034
tags,8.234,603.324
Tahiti,6.082,825.929
Tahitian,4.174,902.826
Tahoe,7.188,900.806
tail,9.33,621.265
tailback,3.178,665.296
tailcoat,2.079,712.152
tailgate,5.03,728.656
taillight,4.159,1117.652
tailor,7.483,652.515
tailored,7.359,645.833
tailpiece,4.477,913.531
tails,7.848,711.882
tailspin,4.787,837.818
tailwind,4.174,916.516
taint,6.242,762.367
tainted,6.906,760.645
Taipei,7.382,768.556
Taiwan,9.533,677.893
Taiwanese,7.814,915.958
take,12.709,555.062
taken,11.205,606.909
takeoff,6.847,736.125
takeoffs,4.828,733.968
takeover,7.491,608.839
taker,6.491,683.941
takes,11.18,696.636
taking,11.164,685.818
takings,5.796,707.033
talc,4.875,885.316
talcum,4.489,807.158
tale,8.733,603.697
talebearer,4.787,1076.867
talent,9.254,604.412
talented,8.633,662.182
talents,8.055,602.742
tales,9.019,626.516
taleteller,0.0,1028.577
talisman,7.792,860.538
talismanic,2.773,1045.4
talk,11.425,547.452
talkative,5.553,746.412
talked,9.763,599.636
talker,5.778,660.235
talkie,5.468,818.444
talking,11.272,563.676
talks,9.504,576.839
talky,3.97,833.19
tall,9.337,618.529
Tallahassee,7.447,881.219
taller,7.554,621.969
tallies,4.317,895.875
tallow,4.522,647.0
tally,7.01,706.367
tallyho,0.693,1084.9
tallyman,0.693,894.273
Talmud,6.993,843.455
talon,7.148,722.208
talons,6.31,762.276
tamale,3.761,999.083
tambourine,5.198,810.857
tame,7.174,687.357
tamer,5.68,741.222
taming,5.583,702.083
tamp,3.401,741.111
tamper,5.617,701.793
tampering,6.752,687.818
tampon,5.476,744.469
tan,9.062,595.088
tandem,8.027,715.182
tang,7.846,653.16
tangency,3.584,948.75
tangent,7.169,706.323
tangential,6.254,1174.615
