form,lemma,upos,feats,frequency,Log_Freq_HAL,I_Mean_RT
use,use,VERB,['Inf'],68,4.244,751.4581457609414
use,use,VERB,['Inf'],68,4.244,751.4581457609414
use,use,VERB,['Inf'],68,4.244,751.4581457609414
use,use,VERB,['Inf'],68,4.244,751.4581457609414
mimic,mimic,VERB,['Inf'],4,1.6128,793.9867235213893
live,live,VERB,['Inf'],24,4.2449,751.4435988925983
live,live,VERB,['Inf'],24,4.2449,751.4435988925983
live,live,VERB,['Inf'],24,4.2449,751.4435988925983
live,live,VERB,['Inf'],24,4.2449,751.4435988925983
set,set,VERB,"['Fin', 'Ind', 'Past']",23,4.0721,754.2365976144763
set,set,VERB,"['Past', 'Part']",23,4.0721,754.2365976144763
set,set,VERB,"['Past', 'Part']",23,4.0721,754.2365976144763
set,set,VERB,['Inf'],23,4.0721,754.2365976144763
taking,take,VERB,['Ger'],24,4.0886,753.9699050281858
had,have,VERB,"['Fin', 'Ind', 'Past']",104,4.9318,740.3411057093923
had,have,VERB,"['Fin', 'Ind', 'Past']",104,4.9318,740.3411057093923
had,have,VERB,"['Ind', 'Plur', '2', 'Past', 'Fin']",104,4.9318,740.3411057093923
had,have,VERB,"['Fin', 'Ind', 'Past']",104,4.9318,740.3411057093923
had,have,VERB,"['Fin', 'Ind', 'Past']",104,4.9318,740.3411057093923
had,have,VERB,"['Fin', 'Ind', 'Past']",104,4.9318,740.3411057093923
intended,intend,VERB,"['Fin', 'Ind', 'Past']",2,2.7796,775.1275168738937
thinking,think,VERB,['Ger'],18,4.157,752.8643430341092
expected,expect,VERB,"['Fin', 'Ind', 'Past']",13,3.2297,767.8524663836315
expected,expect,VERB,"['Past', 'Part']",13,3.2297,767.8524663836315
involved,involve,VERB,"['Fin', 'Ind', 'Past']",14,3.5398,762.8402620800762
involved,involve,VERB,"['Past', 'Part']",14,3.5398,762.8402620800762
involved,involve,VERB,"['Fin', 'Ind', 'Past']",14,3.5398,762.8402620800762
reviewed,review,VERB,"['Fin', 'Ind', 'Past']",3,2.1271,785.6739964226517
uncovered,uncover,VERB,"['Ind', 'Plur', '3', 'Neg', 'Past', 'Fin']",3,2.1173,785.8323956557211
published,publish,VERB,"['Fin', 'Ind', 'Past']",27,2.5658,778.5832062647357
published,publish,VERB,"['Past', 'Part']",27,2.5658,778.5832062647357
published,publish,VERB,"['Fin', 'Ind', 'Past']",27,2.5658,778.5832062647357
growing,grow,VERB,['Ger'],13,3.1841,768.589507713016
appear,appear,VERB,['Inf'],13,3.0766,770.3270503206659
appear,appear,VERB,['Inf'],13,3.0766,770.3270503206659
work,work,VERB,['Inf'],27,4.6096,745.5488845762274
work,work,VERB,['Inf'],27,4.6096,745.5488845762274
pay,pay,VERB,['Inf'],15,4.1135,753.567441670693
pay,pay,VERB,['Inf'],15,4.1135,753.567441670693
pay,pay,VERB,['Inf'],15,4.1135,753.567441670693
pay,pay,VERB,['Inf'],15,4.1135,753.567441670693
pay,pay,VERB,['Inf'],15,4.1135,753.567441670693
engaged,engage,VERB,"['Fin', 'Ind', 'Past']",4,3.1232,769.5738458042334
engaged,engage,VERB,"['Past', 'Part']",4,3.1232,769.5738458042334
decided,decide,VERB,"['Fin', 'Ind', 'Past']",18,3.6553,760.9734139760432
decided,decide,VERB,"['Past', 'Part']",18,3.6553,760.9734139760432
decided,decide,VERB,"['Past', 'Part']",18,3.6553,760.9734139760432
add,add,VERB,['Inf'],32,3.2271,767.8944906699561
add,add,VERB,['Inf'],32,3.2271,767.8944906699561
add,add,VERB,['Inf'],32,3.2271,767.8944906699561
add,add,VERB,['Inf'],32,3.2271,767.8944906699561
expect,expect,VERB,['Inf'],9,3.7243,759.8581540697377
expect,expect,VERB,['Inf'],9,3.7243,759.8581540697377
blame,blame,VERB,['Inf'],2,3.477,763.8553102266847
note,note,VERB,['Inf'],10,3.4365,764.5099193021248
note,note,VERB,['Inf'],10,3.4365,764.5099193021248
put,put,VERB,['Inf'],68,4.6258,745.2870409460513
put,put,VERB,['Inf'],68,4.6258,745.2870409460513
put,put,VERB,"['Fin', 'Ind', 'Past']",68,4.6258,745.2870409460513
put,put,VERB,"['Fin', 'Ind', 'Past']",68,4.6258,745.2870409460513
put,put,VERB,['Inf'],68,4.6258,745.2870409460513
put,put,VERB,['Inf'],68,4.6258,745.2870409460513
put,put,VERB,['Inf'],68,4.6258,745.2870409460513
put,put,VERB,"['Past', 'Part']",68,4.6258,745.2870409460513
put,put,VERB,"['Fin', 'Ind', 'Past']",68,4.6258,745.2870409460513
put,put,VERB,['Inf'],68,4.6258,745.2870409460513
put,put,VERB,['Inf'],68,4.6258,745.2870409460513
consider,consider,VERB,['Inf'],20,3.4276,764.6537716668512
consider,consider,VERB,['Inf'],20,3.4276,764.6537716668512
come,come,VERB,"['Past', 'Part']",57,12.355,620.3585356153834
come,come,VERB,['Inf'],57,12.355,620.3585356153834
come,come,VERB,['Inf'],57,12.355,620.3585356153834
come,come,VERB,['Inf'],57,12.355,620.3585356153834
come,come,VERB,['Inf'],57,12.355,620.3585356153834
come,come,VERB,['Inf'],57,12.355,620.3585356153834
come,come,VERB,['Inf'],57,12.355,620.3585356153834
increasing,increase,VERB,['Ger'],6,2.2122,784.298509204875
bringing,bring,VERB,['Ger'],9,3.3585,765.7706478918614
attempted,attempt,VERB,"['Fin', 'Ind', 'Past']",3,2.5944,778.1209391151657
try,try,VERB,['Inf'],38,4.3859,749.1645895188437
try,try,VERB,['Inf'],38,4.3859,749.1645895188437
try,try,VERB,['Inf'],38,4.3859,749.1645895188437
try,try,VERB,['Inf'],38,4.3859,749.1645895188437
keep,keep,VERB,['Inf'],35,4.5545,746.439476182567
keep,keep,VERB,['Inf'],35,4.5545,746.439476182567
keep,keep,VERB,['Inf'],35,4.5545,746.439476182567
working,work,VERB,['Ger'],23,4.1064,753.6822002987332
made,make,VERB,"['Past', 'Part']",85,4.4568,748.0186195571472
made,make,VERB,"['Fin', 'Ind', 'Past']",85,4.4568,748.0186195571472
made,make,VERB,"['Fin', 'Ind', 'Past']",85,4.4568,748.0186195571472
made,make,VERB,"['Fin', 'Ind', 'Past']",85,4.4568,748.0186195571472
made,make,VERB,"['Fin', 'Ind', 'Past']",85,4.4568,748.0186195571472
made,make,VERB,"['Fin', 'Ind', 'Past']",85,4.4568,748.0186195571472
recurring,recur,VERB,['Ger'],3,1.7782,791.3133323836657
suggest,suggest,VERB,['Inf'],11,3.3015,766.6919495535919
suggest,suggest,VERB,['Inf'],11,3.3015,766.6919495535919
done,do,VERB,"['Past', 'Part']",27,4.3934,749.0433656159844
win,win,VERB,['Inf'],3,3.8368,758.0397955268484
aim,aim,VERB,['Inf'],4,2.8802,773.5015002568744
aim,aim,VERB,['Inf'],4,2.8802,773.5015002568744
aim,aim,VERB,['Inf'],4,2.8802,773.5015002568744
divided,divide,VERB,"['Past', 'Part']",3,2.3579,781.9435328519952
measured,measure,VERB,"['Fin', 'Ind', 'Past']",9,2.1614,785.1195991069085
measured,measure,VERB,"['Past', 'Part']",9,2.1614,785.1195991069085
obtained,obtain,VERB,"['Fin', 'Ind', 'Past']",9,2.0934,786.2186958261661
obtained,obtain,VERB,"['Past', 'Part']",9,2.0934,786.2186958261661
reported,report,VERB,"['Fin', 'Ind', 'Past']",7,2.8876,773.3818926727199
reported,report,VERB,"['Past', 'Part']",7,2.8876,773.3818926727199
recognize,recognize,VERB,['Inf'],4,3.2433,767.6326470397801
plan,plan,VERB,['Inf'],3,3.8712,757.4837818924004
plan,plan,VERB,['Inf'],3,3.8712,757.4837818924004
realize,realize,VERB,['Inf'],9,3.6056,761.776724372324
realize,realize,VERB,['Inf'],9,3.6056,761.776724372324
observed,observe,VERB,"['Past', 'Part']",15,2.2989,782.8971608878215
observed,observe,VERB,"['Past', 'Part']",15,2.2989,782.8971608878215
observed,observe,VERB,"['Fin', 'Ind', 'Past']",15,2.2989,782.8971608878215
conclude,conclude,VERB,['Inf'],3,2.1072,785.995643844905
makes,make,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",23,4.0898,753.9505092037284
sound,sound,VERB,['Inf'],3,3.8642,757.5969242017358
spoken,speak,VERB,"['Past', 'Part']",10,3.0056,771.4746366010671
find,find,VERB,['Inf'],62,4.6272,745.2644124841843
find,find,VERB,['Inf'],62,4.6272,745.2644124841843
find,find,VERB,['Inf'],62,4.6272,745.2644124841843
find,find,VERB,['Inf'],62,4.6272,745.2644124841843
find,find,VERB,['Inf'],62,4.6272,745.2644124841843
heard,hear,VERB,"['Fin', 'Ind', 'Past']",13,4.2961,750.6160437157456
heard,hear,VERB,"['Fin', 'Ind', 'Past']",13,4.2961,750.6160437157456
heard,hear,VERB,"['Fin', 'Ind', 'Past']",13,4.2961,750.6160437157456
heard,hear,VERB,"['Fin', 'Ind', 'Past']",13,4.2961,750.6160437157456
said,say,VERB,"['Fin', 'Ind', 'Past']",137,4.7523,743.2423977844913
said,say,VERB,"['Past', 'Part']",137,4.7523,743.2423977844913
said,say,VERB,"['Fin', 'Ind', 'Past']",137,4.7523,743.2423977844913
said,say,VERB,"['Past', 'Part']",137,4.7523,743.2423977844913
said,say,VERB,"['Fin', 'Ind', 'Past']",137,4.7523,743.2423977844913
said,say,VERB,"['Fin', 'Ind', 'Past']",137,4.7523,743.2423977844913
said,say,VERB,"['Ind', 'Plur', '2', 'Past', 'Fin']",137,4.7523,743.2423977844913
show,show,VERB,['Inf'],40,4.3963,748.9964923735455
show,show,VERB,['Inf'],40,4.3963,748.9964923735455
show,show,VERB,['Inf'],40,4.3963,748.9964923735455
show,show,VERB,['Inf'],40,4.3963,748.9964923735455
show,show,VERB,['Inf'],40,4.3963,748.9964923735455
presumed,presume,VERB,"['Past', 'Part']",2,1.7924,791.0838151275855
address,address,VERB,['Inf'],4,3.426,764.6796327661278
observe,observe,VERB,['Inf'],2,2.699,776.4302697499547
shared,share,VERB,"['Fin', 'Ind', 'Past']",5,2.7284,775.9550720507464
propose,propose,VERB,['Inf'],4,2.8222,774.4389651056529
initiated,initiate,VERB,"['Past', 'Part']",7,2.0374,787.1238343008488
gives,give,VERB,"['Ind', 'Sing', 'Pres', 'Fin', '3']",15,3.5173,763.203933788654
driving,drive,VERB,['Ger'],6,3.5776,762.2292936096654
found,find,VERB,"['Past', 'Part']",50,4.3053,750.4673423949049
found,find,VERB,"['Past', 'Part']",50,4.3053,750.4673423949049
found,find,VERB,"['Fin', 'Ind', 'Past']",50,4.3053,750.4673423949049
found,find,VERB,"['Fin', 'Ind', 'Past']",50,4.3053,750.4673423949049
found,find,VERB,"['Fin', 'Ind', 'Past']",50,4.3053,750.4673423949049
found,find,VERB,"['Fin', 'Ind', 'Past']",50,4.3053,750.4673423949049
studied,study,VERB,"['Past', 'Part']",11,2.7619,775.4136052846416
studied,study,VERB,"['Fin', 'Ind', 'Past']",11,2.7619,775.4136052846416
mark,mark,VERB,['Inf'],4,11.548,633.4022275630429
mark,mark,VERB,['Inf'],4,11.548,633.4022275630429
derived,derive,VERB,"['Past', 'Part']",2,1.7324,792.0536063504599
supported,support,VERB,"['Fin', 'Ind', 'Past']",5,2.2718,783.3351832568198
supported,support,VERB,"['Past', 'Part']",5,2.2718,783.3351832568198
was,be,VERB,"['Fin', 'Ind', 'Past']",45,5.46,731.8037103106889
be,be,VERB,['Inf'],34,5.467,731.6905680013535
be,be,VERB,['Inf'],34,5.467,731.6905680013535
seem,seem,VERB,['Inf'],19,3.8532,757.7747192592627
seem,seem,VERB,['Inf'],19,3.8532,757.7747192592627
seem,seem,VERB,['Inf'],19,3.8532,757.7747192592627
seem,seem,VERB,['Inf'],19,3.8532,757.7747192592627
seem,seem,VERB,['Inf'],19,3.8532,757.7747192592627
limited,limit,VERB,"['Past', 'Part']",3,2.7497,775.610796166626
included,include,VERB,"['Past', 'Part']",10,2.5832,778.3019668101022
included,include,VERB,"['Fin', 'Ind', 'Past']",10,2.5832,778.3019668101022
included,include,VERB,"['Fin', 'Ind', 'Past']",10,2.5832,778.3019668101022
need,need,VERB,['Inf'],49,4.8198,742.1513826587577
need,need,VERB,['Inf'],49,4.8198,742.1513826587577
need,need,VERB,['Inf'],49,4.8198,742.1513826587577
need,need,VERB,['Inf'],49,4.8198,742.1513826587577
include,include,VERB,['Inf'],14,2.7551,775.5235149565673
include,include,VERB,['Inf'],14,2.7551,775.5235149565673
increase,increase,VERB,['Inf'],7,2.6405,777.3758161922573
increase,increase,VERB,['Inf'],7,2.6405,777.3758161922573
document,document,VERB,['Inf'],7,2.7126,776.2104504061033
resulted,result,VERB,"['Fin', 'Ind', 'Past']",2,1.7853,791.1985737556256
needed,need,VERB,"['Past', 'Part']",19,3.683,760.5256936948161
needed,need,VERB,"['Fin', 'Ind', 'Past']",19,3.683,760.5256936948161
needed,need,VERB,"['Fin', 'Ind', 'Past']",19,3.683,760.5256936948161
needed,need,VERB,"['Fin', 'Ind', 'Past']",19,3.683,760.5256936948161
responded,respond,VERB,"['Fin', 'Ind', 'Past']",4,2.143,785.41700174859
answered,answer,VERB,"['Fin', 'Ind', 'Past']",2,2.8899,773.3447173425097
attempting,attempt,VERB,['Ger'],4,2.3118,782.6886557749036
respond,respond,VERB,['Inf'],7,2.8573,773.8716372402714
respond,respond,VERB,['Inf'],7,2.8573,773.8716372402714
respond,respond,VERB,['Inf'],7,2.8573,773.8716372402714
picked,pick,VERB,"['Fin', 'Ind', 'Past']",8,3.5484,762.7012586714642
picked,pick,VERB,"['Fin', 'Ind', 'Past']",8,3.5484,762.7012586714642
became,become,VERB,"['Fin', 'Ind', 'Past']",30,3.3867,765.3148460171104
became,become,VERB,"['Fin', 'Ind', 'Past']",30,3.3867,765.3148460171104
playing,play,VERB,['Ger'],13,3.876,757.4061985945705
expressed,express,VERB,"['Past', 'Part']",6,2.2227,784.128795740872
expressed,express,VERB,"['Fin', 'Ind', 'Past']",6,2.2227,784.128795740872
indicated,indicate,VERB,"['Fin', 'Ind', 'Past']",3,2.3096,782.724214786409
indicated,indicate,VERB,"['Past', 'Part']",3,2.3096,782.724214786409
speaking,speak,VERB,['Ger'],4,3.5522,762.6398385606822
demonstrate,demonstrate,VERB,['Inf'],4,2.3784,781.6121875175131
developing,develop,VERB,['Ger'],4,2.4579,780.3272141472047
survive,survive,VERB,['Inf'],4,3.187,768.5426344705771
contain,contain,VERB,['Inf'],4,2.4928,779.7631189192329
concerning,concern,VERB,"['Sing', 'Ger']",3,2.3997,781.2679116333927
leading,lead,VERB,['Ger'],12,3.0273,771.1238954421275
leading,lead,VERB,['Ger'],12,3.0273,771.1238954421275
depending,depend,VERB,['Ger'],12,2.4871,779.8552490854058
generated,generate,VERB,"['Past', 'Part']",4,1.8325,790.4356713269646
estimated,estimate,VERB,"['Fin', 'Ind', 'Past']",8,2.1553,785.2181945479008
estimated,estimate,VERB,"['Fin', 'Ind', 'Past']",8,2.1553,785.2181945479008
estimated,estimate,VERB,"['Past', 'Part']",8,2.1553,785.2181945479008
end,end,VERB,['Inf'],5,4.1323,753.2635737541924
end,end,VERB,['Inf'],5,4.1323,753.2635737541924
cause,cause,VERB,['Inf'],7,4.199,752.1854891780972
allow,allow,VERB,['Inf'],12,3.3549,765.8288353652339
allow,allow,VERB,['Inf'],12,3.3549,765.8288353652339
released,release,VERB,"['Past', 'Part']",8,2.946,772.4379625491222
released,release,VERB,"['Fin', 'Ind', 'Past']",8,2.946,772.4379625491222
generate,generate,VERB,['Inf'],3,2.0969,786.1621246714984
produced,produce,VERB,"['Fin', 'Ind', 'Past']",9,2.4298,780.7813997032508
produced,produce,VERB,"['Fin', 'Ind', 'Past']",9,2.4298,780.7813997032508
produced,produce,VERB,"['Past', 'Part']",9,2.4298,780.7813997032508
prolonged,prolong,VERB,"['Past', 'Part']",2,1.7482,791.7982279951029
repeated,repeat,VERB,"['Fin', 'Ind', 'Past']",3,2.1584,785.1680886680523
compared,compare,VERB,"['Past', 'Part']",8,2.7308,775.9162804018314
compared,compare,VERB,"['Fin', 'Ind', 'Past']",8,2.7308,775.9162804018314
compared,compare,VERB,"['Fin', 'Ind', 'Past']",8,2.7308,775.9162804018314
presented,present,VERB,"['Past', 'Part']",6,2.4713,780.1106274407628
describe,describe,VERB,['Inf'],11,2.938,772.5672680455054
describe,describe,VERB,['Inf'],11,2.938,772.5672680455054
describe,describe,VERB,['Inf'],11,2.938,772.5672680455054
applying,apply,VERB,['Ger'],9,2.2672,783.4095339172402
trying,try,VERB,['Ger'],26,4.3589,749.6009955691371
associated,associate,VERB,"['Past', 'Part']",6,2.3032,782.8276591835156
reproduce,reproduce,VERB,['Inf'],3,1.9031,789.2945503213824
apply,apply,VERB,['Inf'],12,2.8055,774.7088903293529
apply,apply,VERB,['Inf'],12,2.8055,774.7088903293529
apply,apply,VERB,['Inf'],12,2.8055,774.7088903293529
introduce,introduce,VERB,['Inf'],5,3.2485,767.5485984671309
oriented,orient,VERB,"['Past', 'Part']",5,1.4472,796.6633472965224
decide,decide,VERB,['Inf'],9,3.4103,764.93339480278
capture,capture,VERB,['Inf'],3,2.7332,775.8774887529164
capture,capture,VERB,['Inf'],3,2.7332,775.8774887529164
introduced,introduce,VERB,"['Fin', 'Ind', 'Past']",4,2.7738,775.2212633587715
introduced,introduce,VERB,"['Past', 'Part']",4,2.7738,775.2212633587715
receive,receive,VERB,['Inf'],6,2.9969,771.6152563283838
drawn,draw,VERB,"['Past', 'Part']",4,2.7348,775.8516276536398
carry,carry,VERB,['Inf'],13,3.5266,763.0536161491085
affected,affect,VERB,"['Past', 'Part']",8,2.5391,779.0147633589148
affected,affect,VERB,"['Fin', 'Ind', 'Past']",8,2.5391,779.0147633589148
cover,cover,VERB,['Inf'],9,3.6821,760.5402405631593
tested,test,VERB,"['Fin', 'Ind', 'Past']",7,2.7308,775.9162804018314
tested,test,VERB,"['Past', 'Part']",7,2.7308,775.9162804018314
intend,intend,VERB,['Inf'],2,3.0734,770.3787725192191
extend,extend,VERB,['Inf'],4,2.5159,779.3897492984262
serve,serve,VERB,['Inf'],12,3.2869,766.9279320844914
serve,serve,VERB,['Inf'],12,3.2869,766.9279320844914
emerged,emerge,VERB,"['Fin', 'Ind', 'Past']",3,1.8808,789.6549893925506
emerged,emerge,VERB,"['Fin', 'Ind', 'Past']",3,1.8808,789.6549893925506
writing,write,VERB,['Ger'],14,3.4553,764.2060513856242
continue,continue,VERB,['Inf'],14,3.4028,765.0546187056392
continue,continue,VERB,['Inf'],14,3.4028,765.0546187056392
continue,continue,VERB,['Inf'],14,3.4028,765.0546187056392
perceived,perceive,VERB,"['Fin', 'Ind', 'Past']",3,1.8808,789.6549893925506
speak,speak,VERB,['Inf'],8,3.9799,755.7268434602931
speak,speak,VERB,['Inf'],8,3.9799,755.7268434602931
let,let,VERB,['Inf'],64,12.239,622.2334653129404
let,let,VERB,['Inf'],64,12.239,622.2334653129404
let,let,VERB,['Inf'],64,12.239,622.2334653129404
let,let,VERB,['Inf'],64,12.239,622.2334653129404
thought,think,VERB,"['Fin', 'Ind', 'Past']",31,4.6152,745.4583707287591
thought,think,VERB,"['Fin', 'Ind', 'Past']",31,4.6152,745.4583707287591
thought,think,VERB,"['Past', 'Part']",31,4.6152,745.4583707287591
thought,think,VERB,"['Fin', 'Ind', 'Past']",31,4.6152,745.4583707287591
thought,think,VERB,"['Fin', 'Ind', 'Past']",31,4.6152,745.4583707287591
caused,cause,VERB,"['Fin', 'Ind', 'Past']",10,3.1202,769.6223353653771
caused,cause,VERB,"['Past', 'Part']",10,3.1202,769.6223353653771
caused,cause,VERB,"['Fin', 'Ind', 'Past']",10,3.1202,769.6223353653771
informed,inform,VERB,"['Past', 'Part']",4,2.8021,774.7638451653157
draw,draw,VERB,['Inf'],6,3.3143,766.4850607593788
draw,draw,VERB,['Inf'],6,3.3143,766.4850607593788
carrying,carry,VERB,['Ger'],4,3.162,768.9467141467748
start,start,VERB,['Inf'],37,4.2392,751.5357290587714
start,start,VERB,['Inf'],37,4.2392,751.5357290587714
start,start,VERB,['Inf'],37,4.2392,751.5357290587714
start,start,VERB,['Inf'],37,4.2392,751.5357290587714
agreed,agree,VERB,"['Fin', 'Ind', 'Past']",7,3.2632,767.3109996175267
agreed,agree,VERB,"['Fin', 'Ind', 'Past']",7,3.2632,767.3109996175267
agreed,agree,VERB,"['Past', 'Part']",7,3.2632,767.3109996175267
seek,seek,VERB,['Inf'],5,2.9708,772.0371155103342
seek,seek,VERB,['Inf'],5,2.9708,772.0371155103342
monitor,monitor,VERB,['Inf'],2,2.8261,774.375928676166
become,become,VERB,['Inf'],27,3.7705,759.1114148281245
become,become,VERB,['Inf'],27,3.7705,759.1114148281245
become,become,VERB,['Inf'],27,3.7705,759.1114148281245
demonstrated,demonstrate,VERB,"['Past', 'Part']",4,1.8633,789.937845165889
accepted,accept,VERB,"['Past', 'Part']",6,2.9042,773.1135837677247
combined,combine,VERB,"['Sing', 'Past', 'Part']",5,2.3263,782.4542895627089
covered,cover,VERB,"['Fin', 'Ind', 'Past']",11,3.2076,768.2096728173902
covered,cover,VERB,"['Past', 'Part']",11,3.2076,768.2096728173902
indicate,indicate,VERB,['Inf'],3,2.6294,777.5552275684889
driven,drive,VERB,"['Past', 'Part']",4,2.7202,776.0876101845392
attributed,attribute,VERB,"['Past', 'Part']",3,1.6532,793.3337307646539
showed,show,VERB,"['Fin', 'Ind', 'Past']",8,3.3849,765.3439397537967
showed,show,VERB,"['Fin', 'Ind', 'Past']",8,3.3849,765.3439397537967
failed,fail,VERB,"['Past', 'Part']",7,3.1667,768.8707471676496
support,support,VERB,['Inf'],6,3.413,764.8897541977506
inspired,inspire,VERB,"['Past', 'Part']",12,2.5922,778.1564981266711
inspired,inspire,VERB,"['Fin', 'Ind', 'Past']",12,2.5922,778.1564981266711
lived,live,VERB,"['Fin', 'Ind', 'Past']",7,3.5275,763.0390692807654
lived,live,VERB,"['Fin', 'Ind', 'Past']",7,3.5275,763.0390692807654
allowed,allow,VERB,"['Past', 'Part']",12,3.3593,765.757717342223
allowed,allow,VERB,"['Fin', 'Ind', 'Past']",12,3.3593,765.757717342223
allowed,allow,VERB,"['Past', 'Part']",12,3.3593,765.757717342223
exercise,exercise,VERB,['Inf'],4,2.9566,772.2666327664144
housed,house,VERB,"['Fin', 'Ind', 'Past']",2,1.6335,793.6521455494976
attached,attach,VERB,"['Past', 'Part']",5,2.7952,774.8753711559464
carried,carry,VERB,"['Fin', 'Ind', 'Past']",3,3.0116,771.3776574787796
explained,explain,VERB,"['Past', 'Part']",7,2.7774,775.163075885399
explained,explain,VERB,"['Fin', 'Ind', 'Past']",7,2.7774,775.163075885399
mean,mean,VERB,['Inf'],36,4.8024,742.4326221133913
mean,mean,VERB,['Inf'],36,4.8024,742.4326221133913
open,open,VERB,['Inf'],11,4.2133,751.9543556033121
open,open,VERB,['Inf'],11,4.2133,751.9543556033121
say,say,VERB,['Inf'],80,4.9224,740.4930396676426
say,say,VERB,['Inf'],80,4.9224,740.4930396676426
say,say,VERB,['Inf'],80,4.9224,740.4930396676426
say,say,VERB,['Inf'],80,4.9224,740.4930396676426
say,say,VERB,['Inf'],80,4.9224,740.4930396676426
forget,forget,VERB,['Inf'],10,4.1502,752.9742527060349
forget,forget,VERB,['Inf'],10,4.1502,752.9742527060349
forget,forget,VERB,['Inf'],10,4.1502,752.9742527060349
forget,forget,VERB,['Inf'],10,4.1502,752.9742527060349
represent,represent,VERB,['Inf'],6,2.8887,773.3641131669672
becoming,become,VERB,['Ger'],7,3.0674,770.4757516415066
walking,walk,VERB,['Ger'],7,3.5829,762.1436287183114
access,access,VERB,['Inf'],2,3.2084,768.1967422677519
manage,manage,VERB,['Inf'],3,3.0398,770.9218556040287
fall,fall,VERB,['Inf'],6,3.7814,758.9352360893023
posed,pose,VERB,"['Past', 'Part']",2,2.0531,786.8700722641967
remembered,remember,VERB,"['Fin', 'Ind', 'Past']",8,3.0596,770.6018245004802
remembered,remember,VERB,"['Fin', 'Ind', 'Past']",8,3.0596,770.6018245004802
born,bear,VERB,"['Past', 'Part']",28,3.6303,761.3774936522408
came,come,VERB,"['Fin', 'Ind', 'Past']",39,4.3738,749.3601640821233
came,come,VERB,"['Fin', 'Ind', 'Past']",39,4.3738,749.3601640821233
came,come,VERB,"['Fin', 'Ind', 'Past']",39,4.3738,749.3601640821233
moved,move,VERB,"['Fin', 'Ind', 'Past']",8,3.5486,762.6980260340546
entering,enter,VERB,['Ger'],4,2.7701,775.2810671508487
banned,ban,VERB,"['Past', 'Part']",2,2.1399,785.4671076284385
wanted,want,VERB,"['Fin', 'Ind', 'Past']",24,4.4085,748.7993014915611
wanted,want,VERB,"['Past', 'Part']",24,4.4085,748.7993014915611
wanted,want,VERB,"['Fin', 'Ind', 'Past']",24,4.4085,748.7993014915611
gave,give,VERB,"['Fin', 'Ind', 'Past']",14,4.0944,753.8761585433081
gave,give,VERB,"['Fin', 'Ind', 'Past']",14,4.0944,753.8761585433081
asked,ask,VERB,"['Past', 'Part']",19,4.0426,754.7134116323896
asked,ask,VERB,"['Past', 'Part']",19,4.0426,754.7134116323896
asked,ask,VERB,"['Fin', 'Ind', 'Past']",19,4.0426,754.7134116323896
asked,ask,VERB,"['Fin', 'Ind', 'Past']",19,4.0426,754.7134116323896
asked,ask,VERB,"['Fin', 'Ind', 'Past']",19,4.0426,754.7134116323896
teach,teach,VERB,['Inf'],4,3.5701,762.3505175125247
continued,continue,VERB,"['Fin', 'Ind', 'Past']",11,2.5694,778.5250187913633
continued,continue,VERB,"['Past', 'Part']",11,2.5694,778.5250187913633
earned,earn,VERB,"['Fin', 'Ind', 'Past']",9,2.8109,774.6216091192941
earned,earn,VERB,"['Past', 'Part']",9,2.8109,774.6216091192941
went,go,VERB,"['Fin', 'Ind', 'Past']",31,4.322,750.1974171712048
went,go,VERB,"['Fin', 'Ind', 'Past']",31,4.322,750.1974171712048
went,go,VERB,"['Fin', 'Ind', 'Past']",31,4.322,750.1974171712048
returned,return,VERB,"['Fin', 'Ind', 'Past']",17,3.1017,769.9213543257634
returned,return,VERB,"['Past', 'Part']",17,3.1017,769.9213543257634
returned,return,VERB,"['Past', 'Part']",17,3.1017,769.9213543257634
held,hold,VERB,"['Past', 'Part']",20,3.3357,766.1391685565536
held,hold,VERB,"['Fin', 'Ind', 'Past']",20,3.3357,766.1391685565536
held,hold,VERB,"['Fin', 'Ind', 'Past']",20,3.3357,766.1391685565536
held,hold,VERB,"['Fin', 'Ind', 'Past']",20,3.3357,766.1391685565536
held,hold,VERB,"['Past', 'Part']",20,3.3357,766.1391685565536
elected,elect,VERB,"['Past', 'Part']",19,2.5694,778.5250187913633
elected,elect,VERB,"['Fin', 'Ind', 'Past']",19,2.5694,778.5250187913633
arranged,arrange,VERB,"['Past', 'Part']",5,2.9165,772.9147765670355
awarded,award,VERB,"['Fin', 'Ind', 'Past']",6,2.1038,786.0505986808679
wrote,write,VERB,"['Fin', 'Ind', 'Past']",16,3.5599,762.5153820204133
wrote,write,VERB,"['Fin', 'Ind', 'Past']",16,3.5599,762.5153820204133
wrote,write,VERB,"['Fin', 'Ind', 'Past']",16,3.5599,762.5153820204133
tried,try,VERB,"['Fin', 'Ind', 'Past']",12,3.9791,755.7397740099315
tried,try,VERB,"['Fin', 'Ind', 'Past']",12,3.9791,755.7397740099315
tried,try,VERB,"['Past', 'Part']",12,3.9791,755.7397740099315
rose,rise,VERB,"['Fin', 'Ind', 'Past']",8,9.869,660.5402186164754
discovered,discover,VERB,"['Past', 'Part']",7,3.1667,768.8707471676496
discovered,discover,VERB,"['Fin', 'Ind', 'Past']",7,3.1667,768.8707471676496
discovered,discover,VERB,"['Past', 'Part']",7,3.1667,768.8707471676496
