form,lemma,upos,feats,frequency,Log_Freq_HAL,I_Mean_RT
sunk,sink,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.3766,781.6412812541994
plowed,plow,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.5315,795.300790628384
survived,survive,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.8202,774.4712914797487
caked,cake,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.0,803.8915245443454
incensed,incense,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.0414,803.2223686005622
cried,cry,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",4,2.8215,774.4502793365864
veined,vein,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,3.526,763.0633140613373
oozed,ooze,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.699,808.7566438457649
charred,char,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.5911,794.3374646803288
smelled,smell,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.6075,777.909201364838
fermented,ferment,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.4624,796.4176668533942
scoured,scour,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.2788,799.3852279953895
hurried,hurry,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.7993,790.9722891369549
blackened,blacken,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.2304,800.1675262485081
packed,pack,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,2.9566,772.2666327664144
scraped,scrape,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.8261,790.539115724071
twisted,twist,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.7332,775.8774887529164
burnt,burn,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.6893,776.5870526643195
hurtled,hurtle,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.9542,804.6317985111396
glanced,glance,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.5185,795.5109120600067
been,be,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",9,4.9473,740.0905763101498
dominated,dominate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.8808,789.6549893925506
loomed,loom,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.4771,812.343255051695
altered,alter,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.3598,781.9128227966041
awaited,await,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.5563,794.8999435895959
hid,hide,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.776,775.1857043472661
watched,watch,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7,3.1316,769.438075033031
addressed,address,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.29,783.0410132525479
crept,creep,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.7709,791.4313236491155
fallen,fall,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.9365,772.5915128260773
filled,fill,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",7,3.1421,769.268361569028
ran,run,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",9,3.6332,761.3306204098019
slanted,slant,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.2553,799.7650628910153
grown,grow,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6,3.1059,769.8534689401622
crushed,crush,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3,2.6355,777.4566321274967
begun,begin,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'Typo': 'Yes', 'VerbForm': 'Fin'}",4,2.7316,775.9033498521931
sank,sink,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.0453,786.9961451231703
buckled,buckle,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.4914,795.9489344290049
taxied,taxi,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,0.7782,807.4765194315709
exceeded,exceed,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.8062,790.8607631463244
shone,shine,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,1.4914,795.9489344290049
wandered,wander,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.248,783.7198671085599
tipped,tip,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.3892,781.4376250973958
cursed,curse,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.5775,778.3940969762753
embowered,embower,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
fluttered,flutter,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.6021,810.3228566707069
dropped,drop,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",5,3.395,765.1806915646129
carven,carve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
maddened,madden,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
litten,light,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
whispered,whisper,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.017,787.4535633166261
bade,bid,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.3617,798.0452997891182
breeded,breed,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
longed,long,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.8261,790.539115724071
ebbed,ebb,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,0.0,820.0547115922506
sunken,sink,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.6721,793.0282465294484
trembled,tremble,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.3424,798.3572492991428
questioned,question,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.4683,780.1591170019065
flown,flow,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.3674,781.7899825750401
shrieked,shriek,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,0.9031,805.4577373692875
hidden,hide,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3,3.0358,770.9865083522203
assisted,assist,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.9445,788.6253943775992
bewildered,bewilder,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.7243,792.1845281655478
worn,wear,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4,2.7118,776.2233809557416
streaked,streak,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.6021,810.3228566707069
dreamed,dream,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4,2.8949,773.2639014072702
lit,light,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.6964,776.4722940362793
woke,wake,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,3.1287,769.48494827547
bound,bind,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.9736,771.9918585866001
optimized,optimize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
repaired,repair,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,2.1492,785.316789988893
empathized,empathize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
scared,scare,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,3.8328,758.10444827504
incapacitated,incapacitate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.6902,792.7356928438815
messed,mess,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.9315,772.6723287613169
curled,curl,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.6812,792.8811615273125
engineered,engineer,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
stuck,stick,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",4,3.5315,762.9744165325739
crunched,crunch,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.0414,803.2223686005622
promised,promise,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,3.5011,763.4657774188302
shouted,shout,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.0645,786.6858119318506
twitched,twitch,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.8451,806.395202218066
grabbed,grab,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.8331,774.2627863668307
yelped,yelp,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.8451,806.395202218066
ducked,duck,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.7924,791.0838151275855
moaned,moan,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.1761,801.0451873052094
panted,pant,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,5.746,727.181038814988
coursed,course,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
splattered,splatter,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.699,792.5934567978599
wondered,wonder,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,2.8814,773.4821044324169
backed,back,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,2.5832,778.3019668101022
unclenched,unclench,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Polarity': 'Neg', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.398,781.2953890513742
murdered,murder,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,3.294,766.8131734564513
saved,save,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,3.5513,762.6543854290253
scooped,scoop,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.6628,793.1785641689941
dashed,dash,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.6721,793.0282465294484
poked,poke,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.8325,790.4356713269646
stomped,stomp,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.7076,792.4544533892479
irritated,irritate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,1.8513,790.1318034104639
battered,batter,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.7634,791.5525475519747
blamed,blame,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.4594,780.3029693666329
wrapped,wrap,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.7789,775.1388311048272
smiled,smile,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,2.4014,781.2404342154114
realized,realize,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,3.2636,767.3045343427076
hated,hate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,3.1584,769.0049016201472
slept,sleep,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,3.2579,767.3966645088806
trimmed,trim,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.6812,792.8811615273125
chosen,choose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4,2.9675,772.0904540275923
folded,fold,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.1732,784.9288734997433
snorted,snort,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.2788,799.3852279953895
sighed,sigh,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.4314,796.9187256518792
kissed,kiss,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,3.1629,768.9321672784316
biked,bike,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
embroidered,embroider,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.4472,796.6633472965224
placed,place,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7,2.7952,774.8753711559464
gnawed,gnaw,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.2788,799.3852279953895
inspected,inspect,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.5682,794.7076016637259
eyed,eye,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.5911,794.3374646803288
swallowed,swallow,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.5353,779.0761834696968
winked,wink,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.5798,794.5201086939701
watered,water,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.699,792.5934567978599
howled,howl,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.1461,801.5300829166465
thrown,throw,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,3.0204,771.2354214327581
locked,lock,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,3.4267,764.6683185351942
seated,seat,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,2.6405,777.3758161922573
clung,cling,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.3979,797.4601924179841
swayed,sway,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.4771,796.18006800379
vibrated,vibrate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.699,808.7566438457649
puzzled,puzzle,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.8513,790.1318034104639
brooded,brood,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
glared,glare,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.9542,804.6317985111396
ceased,cease,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.8388,790.3338432485627
vanished,vanish,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.4533,780.401564807625
halted,halt,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.2788,799.3852279953895
glowed,glow,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.2041,800.5926180678681
reverted,revert,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.0414,803.2223686005622
reminded,remind,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.6274,777.5875539425848
shivered,shiver,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.9031,805.4577373692875
corrugated,corrugate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.0414,803.2223686005622
ornamented,ornament,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,3.367,765.6332608019542
blotched,blotch,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
touched,touch,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4,3.1778,768.6913357914178
pretended,pretend,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.3874,781.466718834082
jumped,jump,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,3.033,771.0317652759545
startled,startle,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,2.1004,786.1055535168307
illustrated,illustrate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.5051,795.7274987664487
blew,blow,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,3.2071,768.2177544109143
blown,blow,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3,2.9096,773.026302557666
frightened,frighten,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,3.0745,770.3609930134664
skipped,skip,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,2.4133,781.0480922895413
gladdened,gladden,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.0,820.0547115922506
crazed,craze,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.0334,787.1884870490404
overslept,oversleep,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
documented,document,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.9243,788.9518907559668
spotted,spot,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,2.7185,776.1150876025206
infected,infect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5,2.6263,777.6053334483374
chose,choose,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",4,2.9791,771.9029610578366
laced,lace,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.7559,791.6737714548341
avoided,avoid,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,2.1303,785.6222742240984
varied,vary,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.6232,793.8186263760911
liked,like,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,3.604,761.8025854716007
nicknamed,nickname,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.5682,794.7076016637259
aerated,aerate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,4.174,752.5895688542948
carved,carve,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,2.2967,782.932719899327
drilled,drill,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.7324,792.0536063504599
dried,dry,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3,2.4133,781.0480922895413
counted,count,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.5105,779.4770305084849
ingested,ingest,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.4771,796.18006800379
mixed,mix,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,3.0378,770.9541819781246
plated,plate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,0.9542,804.6317985111396
amassed,amass,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,0.0,820.0547115922506
inducted,induct,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.1139,802.0505375395891
credited,credit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.5051,795.7274987664487
cited,cite,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,1.5911,794.3374646803288
existed,exist,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.6096,777.8752586720375
collapsed,collapse,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.4624,780.2544798054892
destroyed,destroy,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3,3.197,768.3810026000981
rescinded,rescind,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.4624,796.4176668533942
induced,induce,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.8062,790.8607631463244
opposed,oppose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4,2.5478,778.874143631598
diverted,divert,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.6021,794.1596696228019
interviewed,interview,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7,2.2648,783.4483255661552
coined,coin,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.3979,797.4601924179841
voted,vote,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.5502,778.835351982683
co-owned,co-own,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,0.0,820.0547115922506
remarked,remark,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.2788,799.3852279953895
topped,top,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.6902,792.7356928438815
priced,price,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1,1.5315,795.300790628384
ventured,venture,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1,1.3979,797.4601924179841
balanced,balance,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.0864,786.3318381355015
selected,select,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,2.3979,781.297005370079
gained,gain,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,2.4232,780.888076737767
acknowledged,acknowledge,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1,2.0043,787.6588357921344
