form,lemma,upos,feats,frequency
rejoice,rejoice,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
surround,surround,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
encompass,encompass,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
embodying,embody,VERB,{'VerbForm': 'Ger'},1
lighted,light,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
strayed,stray,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
succeeding,succeed,VERB,{'VerbForm': 'Ger'},1
send,send,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",5
pledge,pledge,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
cooperate,cooperate,VERB,{'VerbForm': 'Inf'},1
furthering,further,VERB,{'VerbForm': 'Ger'},1
bind,bind,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
announcing,announce,VERB,{'VerbForm': 'Ger'},1
resign,resign,VERB,{'VerbForm': 'Inf'},2
persevere,persevere,VERB,{'VerbForm': 'Inf'},1
complete,complete,VERB,{'VerbForm': 'Inf'},7
justify,justify,VERB,{'VerbForm': 'Inf'},1
destabilizing,destabilize,VERB,{'VerbForm': 'Ger'},1
preferred,prefer,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
urged,urge,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
absorb,absorb,VERB,{'VerbForm': 'Inf'},4
sworn,swear,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
nominated,nominate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
assumes,assume,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
deserve,deserve,VERB,{'VerbForm': 'Inf'},1
rediscover,rediscover,VERB,{'VerbForm': 'Inf'},1
hastened,hasten,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
regret,regret,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
affirming,affirm,VERB,{'VerbForm': 'Ger'},1
completing,complete,VERB,{'VerbForm': 'Ger'},2
serving,serve,VERB,{'VerbForm': 'Ger'},3
reaching,reach,VERB,{'VerbForm': 'Ger'},1
prevented,prevent,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
unlocked,unlock,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
registered,register,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
interfere,interfere,VERB,{'VerbForm': 'Inf'},1
greeted,greet,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
benefited,benefit,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
counts,count,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
promise,promise,VERB,{'VerbForm': 'Inf'},1
strive,strive,VERB,{'VerbForm': 'Inf'},3
sailing,sail,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
thanking,thank,VERB,{'VerbForm': 'Ger'},1
inviting,invite,VERB,{'VerbForm': 'Ger'},2
transforming,transform,VERB,{'VerbForm': 'Ger'},2
seeks,seek,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
embraced,embrace,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
reputed,reput,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
addressing,address,VERB,{'VerbForm': 'Ger'},1
awarding,award,VERB,{'VerbForm': 'Ger'},1
licensed,license,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
accelerating,accelerate,VERB,{'VerbForm': 'Ger'},1
rolled,roll,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
pilot,pilot,VERB,{'VerbForm': 'Inf'},1
steer,steer,VERB,{'VerbForm': 'Inf'},1
align,align,VERB,{'VerbForm': 'Inf'},1
launching,launch,VERB,{'VerbForm': 'Ger'},2
reviewing,review,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
assured,assure,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
enables,enable,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3
emphasize,emphasize,VERB,{'VerbForm': 'Inf'},1
resonates,resonate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
places,place,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
re-purpose,re-purpose,VERB,{'VerbForm': 'Inf'},1
represented,represent,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
emulating,emulate,VERB,{'VerbForm': 'Ger'},1
translate,translate,VERB,{'VerbForm': 'Inf'},2
coupled,couple,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
accessing,access,VERB,{'VerbForm': 'Ger'},1
marginalized,marginalize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
emulate,emulate,VERB,{'VerbForm': 'Inf'},1
applaud,applaud,VERB,{'VerbForm': 'Inf'},1
optimize,optimize,VERB,{'VerbForm': 'Inf'},1
declare,declare,VERB,{'VerbForm': 'Inf'},1
tower,tower,VERB,"{'Number': 'Sing', 'VerbForm': 'Inf'}",1
sweated,sweat,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
beat,beat,VERB,{'VerbForm': 'Inf'},7
sends,send,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
sending,send,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",5
assume,assume,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",6
destabilize,destabilize,VERB,{'VerbForm': 'Inf'},1
talks,talk,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
perceiving,perceive,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
planning,plan,VERB,{'VerbForm': 'Ger'},3
remembering,remember,VERB,{'VerbForm': 'Ger'},1
encompasses,encompass,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
integrate,integrate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
organize,organize,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4
waking,wake,VERB,{'VerbForm': 'Ger'},1
contemplating,contemplate,VERB,{'VerbForm': 'Ger'},1
attempts,attempt,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
handling,handle,VERB,{'VerbForm': 'Ger'},1
transmitted,transmitt,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
processes,process,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
filtered,filter,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
processed,process,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
observing,observe,VERB,{'VerbForm': 'Ger'},1
categorizing,categorize,VERB,{'VerbForm': 'Ger'},1
refine,refine,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
guiding,guide,VERB,{'VerbForm': 'Ger'},1
function,function,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
collaborate,collaborate,VERB,"{'Mood': 'Sub', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
relates,relate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
concern,concern,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
affirm,affirm,VERB,{'VerbForm': 'Inf'},1
foisted,foist,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
argued,argue,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
mentioning,mention,VERB,{'VerbForm': 'Ger'},2
embrace,embrace,VERB,{'VerbForm': 'Inf'},1
wit,wit,VERB,{'VerbForm': 'Inf'},1
stealing,steal,VERB,{'VerbForm': 'Ger'},2
astonishing,astonish,VERB,{'VerbForm': 'Ger'},1
claiming,claim,VERB,{'VerbForm': 'Ger'},1
mirroring,mirror,VERB,{'VerbForm': 'Ger'},1
purged,purge,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
reject,reject,VERB,{'VerbForm': 'Inf'},1
illustrates,illustrate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
adopt,adopt,VERB,{'VerbForm': 'Inf'},3
resist,resist,VERB,{'VerbForm': 'Inf'},2
interpreted,interpret,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
revealing,reveal,VERB,{'VerbForm': 'Ger'},1
raises,raise,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
wonder,wonder,VERB,{'VerbForm': 'Inf'},1
hindering,hinder,VERB,{'VerbForm': 'Ger'},1
select,select,VERB,{'VerbForm': 'Inf'},1
proven,prove,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
suits,suit,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
drives,drive,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
finished,finish,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",7
accomplished,accomplish,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
races,race,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
dismiss,dismiss,VERB,{'VerbForm': 'Inf'},1
moves,move,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
reread,reread,VERB,{'VerbForm': 'Inf'},1
accomplishes,accomplish,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
spot,spot,VERB,{'VerbForm': 'Inf'},1
locate,locate,VERB,"{'Person': '2', 'VerbForm': 'Inf'}",2
migrated,migrate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
melted,melt,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
lends,lend,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
populated,populate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
ranged,rang,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
cradled,cradle,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
domesticated,domesticate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
devised,devise,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
direct,direct,VERB,{'VerbForm': 'Inf'},1
interpreting,interpret,VERB,{'VerbForm': 'Ger'},1
diffuse,diffuse,VERB,{'VerbForm': 'Inf'},1
crafted,craft,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
woven,wove,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
whipped,whip,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
flourishing,flourish,VERB,{'VerbForm': 'Ger'},2
irrigate,irrigate,VERB,{'VerbForm': 'Inf'},1
bred,bre,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
reclaimed,reclaim,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
worshipped,worship,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
weigh,weigh,VERB,{'VerbForm': 'Inf'},1
crossed,cross,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
constructed,construct,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3
sacrificed,sacrifice,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
extended,extend,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
perfected,perfect,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
relying,rely,VERB,{'VerbForm': 'Ger'},3
lasted,last,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
counting,count,VERB,{'VerbForm': 'Ger'},1
weakened,weaken,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
recorded,record,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
folding,fold,VERB,{'VerbForm': 'Ger'},1
feared,fear,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
burned,burn,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
fascinates,fascinate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
pride,pride,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
expressing,express,VERB,{'VerbForm': 'Ger'},1
question,question,VERB,{'VerbForm': 'Inf'},6
judging,judge,VERB,{'VerbForm': 'Ger'},1
compares,compare,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
referring,refer,VERB,{'VerbForm': 'Ger'},1
connects,connect,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3
colonized,colonize,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
overlooking,overlook,VERB,{'VerbForm': 'Ger'},1
confronted,confront,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
annoyed,annoy,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
excited,excite,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
behave,behave,VERB,{'VerbForm': 'Inf'},1
recover,recover,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
hesitated,hesitate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
congratulated,congratulate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
value,value,VERB,{'VerbForm': 'Inf'},2
valued,value,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
practicing,practice,VERB,{'VerbForm': 'Ger'},3
adapt,adapt,VERB,{'VerbForm': 'Inf'},1
embracing,embrace,VERB,{'VerbForm': 'Ger'},1
struggle,struggle,VERB,{'VerbForm': 'Inf'},2
reconcile,reconcile,VERB,{'VerbForm': 'Inf'},1
rectify,rectify,VERB,{'VerbForm': 'Inf'},1
swing,swe,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
returns,return,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
deem,deem,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
warped,warp,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
travels,travel,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3
fly,fly,VERB,{'VerbForm': 'Inf'},5
cooking,cook,VERB,{'VerbForm': 'Ger'},8
specifies,specify,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
pinpointed,pinpoint,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
examine,examine,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
curves,curve,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
warps,warp,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
enters,enter,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
distorted,distort,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
summarized,summarize,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
curve,curve,VERB,{'VerbForm': 'Inf'},1
concentrated,concentrate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
squeeze,squeeze,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
towering,tower,VERB,{'VerbForm': 'Ger'},2
elapsed,elapse,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
plotted,plot,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
warp,warp,VERB,{'VerbForm': 'Inf'},1
simulating,simulate,VERB,{'VerbForm': 'Ger'},1
walks,walk,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
distort,distort,VERB,{'VerbForm': 'Inf'},1
bends,bend,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
distorts,distort,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
deviating,deviate,VERB,{'VerbForm': 'Ger'},1
vlog,vlog,VERB,{'VerbForm': 'Inf'},5
signed,sign,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",2
inclined,incline,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
pack,pack,VERB,{'VerbForm': 'Inf'},8
coursing,course,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
knocked,knock,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
roasted,roast,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
shitting,shit,VERB,{'VerbForm': 'Ger'},1
implied,imply,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
appreciate,appreciate,VERB,{'VerbForm': 'Inf'},2
chop,chop,VERB,{'VerbForm': 'Inf'},1
sizzle,sizzle,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
link,link,VERB,{'VerbForm': 'Inf'},3
sounding,sound,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
dry,dry,VERB,{'VerbForm': 'Inf'},5
tests,test,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
coughing,cough,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
circulates,circulate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
checked,check,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
stabilize,stabilize,VERB,{'VerbForm': 'Inf'},1
noticing,notice,VERB,{'VerbForm': 'Ger'},1
taste,taste,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",5
gargling,gargle,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
smelling,smell,VERB,{'VerbForm': 'Ger'},1
smell,smell,VERB,{'VerbForm': 'Inf'},8
drank,drink,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
enriched,enrich,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
backing,back,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
moisturizing,moisturize,VERB,{'VerbForm': 'Ger'},1
infused,infuse,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
counteracts,counteract,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'Typo': 'Yes', 'VerbForm': 'Fin'}",1
last,last,VERB,{'VerbForm': 'Inf'},5
hiking,hike,VERB,{'VerbForm': 'Ger'},6
cleaned,clean,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
roll,roll,VERB,{'VerbForm': 'Inf'},1
chill,chill,VERB,"{'Person': '2', 'VerbForm': 'Inf'}",3
hike,hike,VERB,{'VerbForm': 'Inf'},2
ending,end,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
comment,comment,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",2
subscribe,subscribe,VERB,{'VerbForm': 'Inf'},1
clear,clear,VERB,{'VerbForm': 'Inf'},1
part,part,VERB,{'VerbForm': 'Inf'},2
swatch,swatch,VERB,{'VerbForm': 'Inf'},1
insert,insert,VERB,{'VerbForm': 'Inf'},1
rang,ring,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
separating,separate,VERB,{'VerbForm': 'Ger'},2
ordered,order,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
rubbed,rub,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
expires,expire,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
expire,expire,VERB,{'VerbForm': 'Inf'},1
research,research,VERB,{'VerbForm': 'Inf'},1
chocked,chock,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
tuck,tuck,VERB,{'VerbForm': 'Inf'},1
signifies,signify,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
tracking,track,VERB,{'VerbForm': 'Ger'},4
process,process,VERB,{'VerbForm': 'Inf'},1
book,book,VERB,{'VerbForm': 'Inf'},3
refer,refer,VERB,{'VerbForm': 'Inf'},1
craves,crave,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
lagged,lag,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
jogs,jog,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
roaring,roar,VERB,{'VerbForm': 'Ger'},1
steeped,steep,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
consist,consist,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
massacred,massacre,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
enslaved,enslave,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
flies,fly,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
chartering,charter,VERB,{'VerbForm': 'Ger'},1
pre-organised,pre-organise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
serviced,service,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
arises,arise,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
notify,notify,VERB,{'VerbForm': 'Inf'},1
near,near,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
rent,rent,VERB,{'VerbForm': 'Inf'},3
warranted,warrant,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
meander,meander,VERB,{'VerbForm': 'Inf'},1
